  2.6535051605743881e+001	  3.3257929213763400e+000	  7.0000000000000000e+000	  1.0000000000000000e+000	
  2.6680456004763869e+001	  3.4443124978352020e+000	  8.0000000000000000e+000	  1.0000000000000000e+000	
  2.6775948056532343e+001	  3.3884624087269546e+000	  9.0000000000000000e+000	  1.0000000000000000e+000	
  2.6753374389810613e+001	  3.4951703011101793e+000	  1.0000000000000000e+001	  1.0000000000000000e+000	
  2.6794376067970841e+001	  3.4793810310363673e+000	  1.1000000000000000e+001	  1.0000000000000000e+000	
  2.8333913469118375e+001	  3.4215593053958111e+000	  2.0000000000000000e+001	  1.0000000000000000e+000	
  2.8433045666216611e+001	  3.5542713612044707e+000	  2.1000000000000000e+001	  1.0000000000000000e+000	
  2.8635556339123838e+001	  3.6047512860666600e+000	  2.2000000000000000e+001	  1.0000000000000000e+000	
  2.8728978620933145e+001	  3.7260632098168114e+000	  2.3000000000000000e+001	  1.0000000000000000e+000	
  2.8681320422564060e+001	  3.9714512770864765e+000	  2.4000000000000000e+001	  1.0000000000000000e+000	
  2.8611410882674956e+001	  4.1858739808383776e+000	  2.5000000000000000e+001	  1.0000000000000000e+000	
  2.8495645804851936e+001	  4.3917658310740935e+000	  2.6000000000000000e+001	  1.0000000000000000e+000	
  2.8492448057939786e+001	  4.4603155975272077e+000	  2.7000000000000000e+001	  1.0000000000000000e+000	
  2.8434143320136503e+001	  4.6452332378647174e+000	  2.8000000000000000e+001	  1.0000000000000000e+000	
  2.8440578304473661e+001	  4.8649390895843299e+000	  2.9000000000000000e+001	  1.0000000000000000e+000	
  2.8447978579058962e+001	  5.0952135208733704e+000	  3.0000000000000000e+001	  1.0000000000000000e+000	
  2.8302807924831416e+001	  5.2731272298560690e+000	  3.1000000000000000e+001	  1.0000000000000000e+000	
  2.8007938999106401e+001	  5.3873384199755305e+000	  3.2000000000000000e+001	  1.0000000000000000e+000	
  2.7808718543693015e+001	  5.4589184168873839e+000	  3.3000000000000000e+001	  1.0000000000000000e+000	
  2.7664024040983829e+001	  5.4188302040293461e+000	  3.4000000000000000e+001	  1.0000000000000000e+000	
  2.7655795719815604e+001	  5.3984424212908415e+000	  3.5000000000000000e+001	  1.0000000000000000e+000	
  2.7973715906786325e+001	  5.4612871283286655e+000	  3.6000000000000000e+001	  1.0000000000000000e+000	
  2.8104367221196274e+001	  5.5470741396909098e+000	  3.7000000000000000e+001	  1.0000000000000000e+000	
  2.8166047777559669e+001	  5.5635334944191923e+000	  3.8000000000000000e+001	  1.0000000000000000e+000	
  2.8261250209922789e+001	  5.4577113533676256e+000	  3.9000000000000000e+001	  1.0000000000000000e+000	
  2.8256482308825202e+001	  5.4589861292153348e+000	  4.0000000000000000e+001	  1.0000000000000000e+000	
  2.8242128363553569e+001	  5.3785871455606902e+000	  4.1000000000000000e+001	  1.0000000000000000e+000	
  2.8255836569581632e+001	  5.4322571136109001e+000	  4.2000000000000000e+001	  1.0000000000000000e+000	
  2.8219613135203844e+001	  5.5630589367336531e+000	  4.3000000000000000e+001	  1.0000000000000000e+000	
  2.8104013051157427e+001	  5.6193244456570346e+000	  4.4000000000000000e+001	  1.0000000000000000e+000	
  2.8028214165781268e+001	  5.6607742377154135e+000	  4.5000000000000000e+001	  1.0000000000000000e+000	
  2.8104892535602552e+001	  5.6330649580456242e+000	  4.6000000000000000e+001	  1.0000000000000000e+000	
  2.8075617126528638e+001	  5.6441064320008243e+000	  4.7000000000000000e+001	  1.0000000000000000e+000	
  2.8087995770333620e+001	  5.7045015894017128e+000	  4.8000000000000000e+001	  1.0000000000000000e+000	
  2.8052180971823635e+001	  5.6782166355036336e+000	  4.9000000000000000e+001	  1.0000000000000000e+000	
  2.8119481943190827e+001	  5.6809295584438928e+000	  5.0000000000000000e+001	  1.0000000000000000e+000	
  2.8242386438968907e+001	  5.6190629260826022e+000	  5.1000000000000000e+001	  1.0000000000000000e+000	
  2.8281472353866814e+001	  5.5514269601095805e+000	  5.2000000000000000e+001	  1.0000000000000000e+000	
  2.8236395583814097e+001	  5.4775091202242905e+000	  5.3000000000000000e+001	  1.0000000000000000e+000	
  2.8262389692652814e+001	  5.5618335331057533e+000	  5.4000000000000000e+001	  1.0000000000000000e+000	
  2.8152814133615735e+001	  5.5689095014076271e+000	  5.5000000000000000e+001	  1.0000000000000000e+000	
  2.8094881014049854e+001	  5.5840122701493504e+000	  5.6000000000000000e+001	  1.0000000000000000e+000	
  2.8072646327994185e+001	  5.6015672141510739e+000	  5.7000000000000000e+001	  1.0000000000000000e+000	
  2.8072743224789058e+001	  5.5845043785176047e+000	  5.8000000000000000e+001	  1.0000000000000000e+000	
  2.8093636162596990e+001	  5.7175536647655143e+000	  5.9000000000000000e+001	  1.0000000000000000e+000	
  2.8103991201547416e+001	  5.7700428542394775e+000	  6.0000000000000000e+001	  1.0000000000000000e+000	
  2.8154738347047608e+001	  5.8037916533513032e+000	  6.1000000000000000e+001	  1.0000000000000000e+000	
  2.8153875661826017e+001	  5.8251778803963967e+000	  6.2000000000000000e+001	  1.0000000000000000e+000	
  2.8100369069500264e+001	  5.7711170959085534e+000	  6.3000000000000000e+001	  1.0000000000000000e+000	
  2.8064453145560766e+001	  5.6511184326105788e+000	  6.4000000000000000e+001	  1.0000000000000000e+000	
  2.8125859136048742e+001	  5.4951381718201615e+000	  6.5000000000000000e+001	  1.0000000000000000e+000	
  2.8075238894286951e+001	  5.4529936581122369e+000	  6.6000000000000000e+001	  1.0000000000000000e+000	
  2.8078560264909505e+001	  5.4033794937233450e+000	  6.7000000000000000e+001	  1.0000000000000000e+000	
  2.8195847226224931e+001	  5.3896336386178820e+000	  6.8000000000000000e+001	  1.0000000000000000e+000	
  2.8234123209371209e+001	  5.4220765102738779e+000	  6.9000000000000000e+001	  1.0000000000000000e+000	
  2.8254843964250302e+001	  5.4618236641329529e+000	  7.0000000000000000e+001	  1.0000000000000000e+000	
  2.8275101393280789e+001	  5.4643109969689032e+000	  7.1000000000000000e+001	  1.0000000000000000e+000	
  2.8331796163779106e+001	  5.4967189811932240e+000	  7.2000000000000000e+001	  1.0000000000000000e+000	
  2.8234134943400502e+001	  5.5627337294345152e+000	  7.3000000000000000e+001	  1.0000000000000000e+000	
  2.8205574529620328e+001	  5.6343112363343417e+000	  7.4000000000000000e+001	  1.0000000000000000e+000	
  2.8250855786786168e+001	  5.6621614301827243e+000	  7.5000000000000000e+001	  1.0000000000000000e+000	
  2.8202879408369608e+001	  5.6275336137408072e+000	  7.6000000000000000e+001	  1.0000000000000000e+000	
  2.8182440642611656e+001	  5.6136657079427854e+000	  7.7000000000000000e+001	  1.0000000000000000e+000	
  2.8158898128015608e+001	  5.5896260649052794e+000	  7.8000000000000000e+001	  1.0000000000000000e+000	
  2.8150803769432482e+001	  5.6683047643707551e+000	  7.9000000000000000e+001	  1.0000000000000000e+000	
  2.8144757004610724e+001	  5.6350755666558330e+000	  8.0000000000000000e+001	  1.0000000000000000e+000	
  2.8130572095234911e+001	  5.5752678701158862e+000	  8.1000000000000000e+001	  1.0000000000000000e+000	
  2.8129362389562239e+001	  5.5710061858693365e+000	  8.2000000000000000e+001	  1.0000000000000000e+000	
  2.8095894215852947e+001	  5.5157198383511625e+000	  8.3000000000000000e+001	  1.0000000000000000e+000	
  2.8112843670517723e+001	  5.4142103838083768e+000	  8.4000000000000000e+001	  1.0000000000000000e+000	
  2.8098270337457112e+001	  5.3916778776485046e+000	  8.5000000000000000e+001	  1.0000000000000000e+000	
  2.8044444953725687e+001	  5.3802878233051477e+000	  8.6000000000000000e+001	  1.0000000000000000e+000	
  2.8066875904349146e+001	  5.3516220140675639e+000	  8.7000000000000000e+001	  1.0000000000000000e+000	
  2.8104688225871122e+001	  5.3306975604484306e+000	  8.8000000000000000e+001	  1.0000000000000000e+000	
  2.8209169427607524e+001	  5.4219005263014646e+000	  8.9000000000000000e+001	  1.0000000000000000e+000	
  2.8206671884787845e+001	  5.4822700226083461e+000	  9.0000000000000000e+001	  1.0000000000000000e+000	
  2.8213264547559955e+001	  5.5550445987963144e+000	  9.1000000000000000e+001	  1.0000000000000000e+000	
  2.8202525465558217e+001	  5.5567524290309445e+000	  9.2000000000000000e+001	  1.0000000000000000e+000	
  2.8072243046972318e+001	  5.5937499867436289e+000	  9.3000000000000000e+001	  1.0000000000000000e+000	
  2.8100782247439163e+001	  5.6347079439685128e+000	  9.4000000000000000e+001	  1.0000000000000000e+000	
  2.8128821217675178e+001	  5.5906469285057838e+000	  9.5000000000000000e+001	  1.0000000000000000e+000	
  2.8035620453599496e+001	  5.5266283022826324e+000	  9.6000000000000000e+001	  1.0000000000000000e+000	
  2.8065760495740101e+001	  5.4292280771627812e+000	  9.7000000000000000e+001	  1.0000000000000000e+000	
  2.7996812816205715e+001	  5.5250918518000551e+000	  9.8000000000000000e+001	  1.0000000000000000e+000	
  2.8007250589452276e+001	  5.5813023412509324e+000	  9.9000000000000000e+001	  1.0000000000000000e+000	
  2.8042359636920814e+001	  5.5487173773808447e+000	  1.0000000000000000e+002	  1.0000000000000000e+000	
  2.8059140784188831e+001	  5.5975093105382658e+000	  1.0100000000000000e+002	  1.0000000000000000e+000	
  2.8224496863160912e+001	  5.6800596202140694e+000	  1.0200000000000000e+002	  1.0000000000000000e+000	
  2.8250340146854153e+001	  5.6890148762058068e+000	  1.0300000000000000e+002	  1.0000000000000000e+000	
  2.8239204901766428e+001	  5.6598833473905783e+000	  1.0400000000000000e+002	  1.0000000000000000e+000	
  2.8256953476717847e+001	  5.6839309946916474e+000	  1.0500000000000000e+002	  1.0000000000000000e+000	
  2.8254657462777455e+001	  5.6906057632387430e+000	  1.0600000000000000e+002	  1.0000000000000000e+000	
  2.8238649768298533e+001	  5.6925660168643901e+000	  1.0700000000000000e+002	  1.0000000000000000e+000	
  2.8243457926707023e+001	  5.6550242799692159e+000	  1.0800000000000000e+002	  1.0000000000000000e+000	
  2.8231176080924246e+001	  5.6518998149482025e+000	  1.0900000000000000e+002	  1.0000000000000000e+000	
  2.8246469735243540e+001	  5.6403179289006626e+000	  1.1000000000000000e+002	  1.0000000000000000e+000	
  2.8236262836618643e+001	  5.6184989234125480e+000	  1.1100000000000000e+002	  1.0000000000000000e+000	
  2.8212764040791090e+001	  5.5466783629646983e+000	  1.1200000000000000e+002	  1.0000000000000000e+000	
  2.8086254249464819e+001	  5.4984663291964697e+000	  1.1300000000000000e+002	  1.0000000000000000e+000	
  2.7998354731795207e+001	  5.4781563173620942e+000	  1.1400000000000000e+002	  1.0000000000000000e+000	
  2.7893822973384857e+001	  5.3618426880391841e+000	  1.1500000000000000e+002	  1.0000000000000000e+000	
  2.7720003679389972e+001	  5.1005347783920545e+000	  1.1600000000000000e+002	  1.0000000000000000e+000	
  2.7691771407812269e+001	  4.8414204521648596e+000	  1.1700000000000000e+002	  1.0000000000000000e+000	
  2.7713073009387561e+001	  4.5501422172325077e+000	  1.1800000000000000e+002	  1.0000000000000000e+000	
  2.7720025275790995e+001	  4.3495187749017319e+000	  1.1900000000000000e+002	  1.0000000000000000e+000	
  2.7719682605295681e+001	  4.3179004974868480e+000	  1.2000000000000000e+002	  1.0000000000000000e+000	
  2.7784495813697358e+001	  4.1488254959194801e+000	  1.2100000000000000e+002	  1.0000000000000000e+000	
  2.7760651794324712e+001	  3.7705993069951300e+000	  1.2200000000000000e+002	  1.0000000000000000e+000	
  2.7927418236122413e+001	  3.5725189873075829e+000	  1.2300000000000000e+002	  1.0000000000000000e+000	
  2.7981309261333372e+001	  3.3809369440465882e+000	  1.2400000000000000e+002	  1.0000000000000000e+000	
  7.2599989214239557e+001	  2.5511177898557619e+001	  6.1000000000000000e+001	  2.0000000000000000e+000	
  7.2581984839094886e+001	  2.5496801663784378e+001	  6.2000000000000000e+001	  2.0000000000000000e+000	
  7.2610223823684748e+001	  2.5536770685886328e+001	  6.3000000000000000e+001	  2.0000000000000000e+000	
  7.2569284980570274e+001	  2.5544542013574794e+001	  6.4000000000000000e+001	  2.0000000000000000e+000	
  7.2598985967071229e+001	  2.5561253565589503e+001	  6.5000000000000000e+001	  2.0000000000000000e+000	
  7.2579681984499601e+001	  2.5569786167496627e+001	  6.7000000000000000e+001	  2.0000000000000000e+000	
  7.2574295131638550e+001	  2.5534557903853671e+001	  6.8000000000000000e+001	  2.0000000000000000e+000	
  7.2575761112088117e+001	  2.5506711660682086e+001	  6.9000000000000000e+001	  2.0000000000000000e+000	
  7.2569658663052579e+001	  2.5557134240982133e+001	  7.0000000000000000e+001	  2.0000000000000000e+000	
  7.2564845679374628e+001	  2.5572045453229840e+001	  7.1000000000000000e+001	  2.0000000000000000e+000	
  7.2548912102760454e+001	  2.5511630216906006e+001	  7.2000000000000000e+001	  2.0000000000000000e+000	
  7.2585900370950668e+001	  2.5542012717389969e+001	  7.3000000000000000e+001	  2.0000000000000000e+000	
  7.2602624137581188e+001	  2.5523789314046425e+001	  7.4000000000000000e+001	  2.0000000000000000e+000	
  7.2609760405195033e+001	  2.5558794854383674e+001	  7.5000000000000000e+001	  2.0000000000000000e+000	
  7.2582323159424291e+001	  2.5585701707967250e+001	  7.6000000000000000e+001	  2.0000000000000000e+000	
  7.2569729963620162e+001	  2.5549951239646791e+001	  7.7000000000000000e+001	  2.0000000000000000e+000	
  7.2574566937989360e+001	  2.5534239349115964e+001	  7.8000000000000000e+001	  2.0000000000000000e+000	
  7.2586570489325908e+001	  2.5601166974827894e+001	  7.9000000000000000e+001	  2.0000000000000000e+000	
  7.2588863378939209e+001	  2.5523077103466125e+001	  8.0000000000000000e+001	  2.0000000000000000e+000	
  7.2569236613123351e+001	  2.5516940590818013e+001	  8.1000000000000000e+001	  2.0000000000000000e+000	
  7.2562342079779711e+001	  2.5560923466425333e+001	  8.2000000000000000e+001	  2.0000000000000000e+000	
  7.2546704281244700e+001	  2.5616635803262017e+001	  8.3000000000000000e+001	  2.0000000000000000e+000	
  7.2575845836198823e+001	  2.5558961080560380e+001	  8.4000000000000000e+001	  2.0000000000000000e+000	
  7.2554484567937678e+001	  2.5525851635337830e+001	  8.8000000000000000e+001	  2.0000000000000000e+000	
  7.2565350755008140e+001	  2.5610220927636547e+001	  9.1000000000000000e+001	  2.0000000000000000e+000	
  7.2575096233410193e+001	  2.5557320625732334e+001	  9.2000000000000000e+001	  2.0000000000000000e+000	
  7.2538486152573583e+001	  2.5594948960867246e+001	  9.4000000000000000e+001	  2.0000000000000000e+000	
  7.2560244227292245e+001	  2.5573700178523254e+001	  9.5000000000000000e+001	  2.0000000000000000e+000	
  7.2553095732218580e+001	  2.5546501261672688e+001	  9.6000000000000000e+001	  2.0000000000000000e+000	
  7.2581884781787153e+001	  2.5572186000725548e+001	  9.7000000000000000e+001	  2.0000000000000000e+000	
  7.2549863848836310e+001	  2.5609665443674761e+001	  9.8000000000000000e+001	  2.0000000000000000e+000	
  7.2533797290859937e+001	  2.5611969556405668e+001	  9.9000000000000000e+001	  2.0000000000000000e+000	
  7.2558191991834775e+001	  2.5607133578650576e+001	  1.0000000000000000e+002	  2.0000000000000000e+000	
  7.2562277316343639e+001	  2.5530164942036269e+001	  1.0100000000000000e+002	  2.0000000000000000e+000	
  7.2552569636796662e+001	  2.5546946817442123e+001	  1.0300000000000000e+002	  2.0000000000000000e+000	
  7.2565766479776599e+001	  2.5558831118596409e+001	  1.0400000000000000e+002	  2.0000000000000000e+000	
  7.2547466805211513e+001	  2.5543968690696200e+001	  1.0500000000000000e+002	  2.0000000000000000e+000	
  7.2573023578318839e+001	  2.5567154312028720e+001	  1.0600000000000000e+002	  2.0000000000000000e+000	
  7.2572495988714337e+001	  2.5562991846001513e+001	  1.0700000000000000e+002	  2.0000000000000000e+000	
  7.2543004054613760e+001	  2.5527834681931242e+001	  1.0800000000000000e+002	  2.0000000000000000e+000	
  7.2560800530600872e+001	  2.5549219900115656e+001	  1.0900000000000000e+002	  2.0000000000000000e+000	
  7.2571573537160262e+001	  2.5511210209218753e+001	  1.1000000000000000e+002	  2.0000000000000000e+000	
  7.2569813503626207e+001	  2.5613414789640188e+001	  1.1100000000000000e+002	  2.0000000000000000e+000	
  7.2545381681915629e+001	  2.5612520897656221e+001	  1.1300000000000000e+002	  2.0000000000000000e+000	
  7.2547304315496106e+001	  2.5571779156086954e+001	  1.1500000000000000e+002	  2.0000000000000000e+000	
  7.2547337298503706e+001	  2.5590273463035171e+001	  1.1800000000000000e+002	  2.0000000000000000e+000	
  7.2535314602996337e+001	  2.5555673039829443e+001	  1.1900000000000000e+002	  2.0000000000000000e+000	
  7.2552565159329760e+001	  2.5590725860142175e+001	  1.2400000000000000e+002	  2.0000000000000000e+000	
  7.2565051249978055e+001	  2.5617130267726004e+001	  1.2500000000000000e+002	  2.0000000000000000e+000	
  7.2554041907994744e+001	  2.5598238231511544e+001	  1.2600000000000000e+002	  2.0000000000000000e+000	
  7.2566798200499647e+001	  2.5605856545807338e+001	  1.2700000000000000e+002	  2.0000000000000000e+000	
  7.2541210666467435e+001	  2.5591264854662146e+001	  1.2800000000000000e+002	  2.0000000000000000e+000	
  7.2527353329134684e+001	  2.5603916053711526e+001	  1.2900000000000000e+002	  2.0000000000000000e+000	
  7.2551660527096672e+001	  2.5580929645736528e+001	  1.3000000000000000e+002	  2.0000000000000000e+000	
  7.2553940246913740e+001	  2.5608452186214937e+001	  1.3100000000000000e+002	  2.0000000000000000e+000	
  7.2527175994714625e+001	  2.5618694159094165e+001	  1.3200000000000000e+002	  2.0000000000000000e+000	
  7.2551401352832855e+001	  2.5635486829641192e+001	  1.3300000000000000e+002	  2.0000000000000000e+000	
  7.2544954190726600e+001	  2.5590684049535898e+001	  1.3400000000000000e+002	  2.0000000000000000e+000	
  7.2540670038174611e+001	  2.5607150388442360e+001	  1.4000000000000000e+002	  2.0000000000000000e+000	
  7.2538753014468199e+001	  2.5613980698019677e+001	  1.4100000000000000e+002	  2.0000000000000000e+000	
  7.2554242235595268e+001	  2.5588131968331183e+001	  1.4600000000000000e+002	  2.0000000000000000e+000	
  7.2552315186985481e+001	  2.5556239682401760e+001	  1.4700000000000000e+002	  2.0000000000000000e+000	
  7.2548300412769890e+001	  2.5607453107262597e+001	  1.5000000000000000e+002	  2.0000000000000000e+000	
  7.2486824084771030e+001	  2.5639498688464329e+001	  1.5100000000000000e+002	  2.0000000000000000e+000	
  7.2531489247733177e+001	  2.5642845213628895e+001	  1.5200000000000000e+002	  2.0000000000000000e+000	
  7.2521910845798146e+001	  2.5639333117962192e+001	  1.5300000000000000e+002	  2.0000000000000000e+000	
  7.2527430094287666e+001	  2.5629490697297200e+001	  1.5400000000000000e+002	  2.0000000000000000e+000	
  7.2514964598881107e+001	  2.5646022951344889e+001	  1.5500000000000000e+002	  2.0000000000000000e+000	
  7.2524151016898060e+001	  2.5620790399368101e+001	  1.5600000000000000e+002	  2.0000000000000000e+000	
  7.2517886738417459e+001	  2.5630720672504101e+001	  1.5700000000000000e+002	  2.0000000000000000e+000	
  7.2515041232967519e+001	  2.5641369543022417e+001	  1.5800000000000000e+002	  2.0000000000000000e+000	
  7.2508140533995231e+001	  2.5594604243040163e+001	  1.5900000000000000e+002	  2.0000000000000000e+000	
  7.2521427711845405e+001	  2.5641253747757069e+001	  1.6000000000000000e+002	  2.0000000000000000e+000	
  7.2496374109888890e+001	  2.5620106188154065e+001	  1.6100000000000000e+002	  2.0000000000000000e+000	
  7.2497582102008494e+001	  2.5673624251723375e+001	  1.6200000000000000e+002	  2.0000000000000000e+000	
  7.2487649891899864e+001	  2.5594194180430030e+001	  1.6300000000000000e+002	  2.0000000000000000e+000	
  7.2499951266274522e+001	  2.5666733180853914e+001	  1.6400000000000000e+002	  2.0000000000000000e+000	
  7.2484611593994046e+001	  2.5660832031051392e+001	  1.6500000000000000e+002	  2.0000000000000000e+000	
